,Id,Loc,Ref,DeliveryDate,Quantity,Received,NetAmount,Supplier,PONumber,Date,Currency,SupplyDelay
963,13452029/Chicago,Chicago,13452029,2016-03-08,8,8,398.799988,RRD,PO-200206,2016-05-13,USD,66 days 00:00:00.000000000
964,13452029/Chicago,Chicago,13452029,2001-01-01,8,0,398.799988,RRD,PO-200291,2016-09-29,USD,5750 days 00:00:00.000000000
965,16595101/Chicago,Chicago,16595101,2015-12-31,12,12,235.5599904,FHL,PO-200052,2015-12-11,EUR,20 days 00:00:00.000000000
966,16595101/Chicago,Chicago,16595101,2016-05-02,12,12,235.5599904,FHL,PO-200091,2015-12-22,EUR,132 days 00:00:00.000000000
967,16595101/Chicago,Chicago,16595101,2016-05-19,60,60,1177.7999519999998,FHL,PO-200176,2016-03-30,EUR,50 days 00:00:00.000000000
968,16412231/Chicago,Chicago,16412231,2016-01-15,150,150,3492.0001049999996,Office First,PO-200033,2015-10-20,GBP,87 days 00:00:00.000000000
969,16412231/Chicago,Chicago,16412231,2016-04-05,150,150,3492.0001049999996,Office First,PO-200141,2016-02-16,GBP,49 days 00:00:00.000000000
970,16412231/Chicago,Chicago,16412231,2016-06-09,200,200,4656.00014,Office First,PO-200223,2016-07-06,GBP,27 days 00:00:00.000000000
971,16412231/Chicago,Chicago,16412231,2001-01-01,200,0,4656.00014,Office First,PO-200282,2016-09-20,GBP,5741 days 00:00:00.000000000
972,11800905/Chicago,Chicago,11800905,2016-01-28,48,48,858.2399616,Office First,PO-200085,2015-12-17,USD,42 days 00:00:00.000000000
973,11800905/Chicago,Chicago,11800905,2016-03-08,20,20,357.599984,Office First,PO-200206,2016-05-13,USD,66 days 00:00:00.000000000
974,14820865/Chicago,Chicago,14820865,2016-01-28,48,48,858.2399616,Drecom,PO-200085,2015-12-17,GBP,42 days 00:00:00.000000000
975,14820865/Chicago,Chicago,14820865,2016-06-20,20,20,357.599984,Drecom,PO-200192,2016-04-19,GBP,62 days 00:00:00.000000000
976,14289423/Chicago,Chicago,14289423,2016-08-01,10,10,582.5,Drecom,PO-200062,2015-11-19,EUR,256 days 00:00:00.000000000
977,14289423/Chicago,Chicago,14289423,2016-11-03,6,6,349.5,Drecom,PO-200100,2016-11-01,EUR,2 days 00:00:00.000000000
978,14289423/Chicago,Chicago,14289423,2016-04-04,4,4,233.0,Drecom,PO-200125,2016-01-28,EUR,67 days 00:00:00.000000000
979,14289423/Chicago,Chicago,14289423,2016-04-13,20,20,1165.0,Drecom,PO-200133,2016-11-02,EUR,203 days 00:00:00.000000000
980,14289423/Chicago,Chicago,14289423,2016-07-29,26,26,1514.5,Drecom,PO-200217,2016-07-06,EUR,23 days 00:00:00.000000000
981,12572752/Chicago,Chicago,12572752,2016-01-18,20,20,1058.199996,FHL,PO-200074,2015-03-12,EUR,312 days 00:00:00.000000000
982,12572752/Chicago,Chicago,12572752,2016-04-13,20,20,1058.199996,FHL,PO-200133,2016-11-02,EUR,203 days 00:00:00.000000000
983,12572752/Chicago,Chicago,12572752,2016-12-05,50,50,2645.49999,FHL,PO-200166,2016-03-23,EUR,257 days 00:00:00.000000000
984,12572752/Chicago,Chicago,12572752,2016-10-27,20,10,1058.199996,FHL,PO-200281,2016-09-15,EUR,42 days 00:00:00.000000000
985,12572752/Chicago,Chicago,12572752,2001-01-01,20,0,1058.199996,FHL,PO-200290,2016-09-28,EUR,5749 days 00:00:00.000000000
986,15519926/Chicago,Chicago,15519926,2016-01-18,20,20,1058.199996,Logipro,PO-200074,2015-03-12,USD,312 days 00:00:00.000000000
987,15519926/Chicago,Chicago,15519926,2016-04-04,20,10,1058.199996,Logipro,PO-200125,2016-01-28,USD,67 days 00:00:00.000000000
988,15519926/Chicago,Chicago,15519926,2016-12-05,50,50,2645.49999,Logipro,PO-200166,2016-03-23,USD,257 days 00:00:00.000000000
989,15519926/Chicago,Chicago,15519926,2016-10-27,20,10,1058.199996,Logipro,PO-200281,2016-09-15,USD,42 days 00:00:00.000000000
990,15519926/Chicago,Chicago,15519926,2001-01-01,22,0,1164.019996,Logipro,PO-200290,2016-09-28,USD,5749 days 00:00:00.000000000
991,11097836/Chicago,Chicago,11097836,2015-12-31,16,16,399.3599856,SuperSupply,PO-200052,2015-12-11,GBP,20 days 00:00:00.000000000
992,11097836/Chicago,Chicago,11097836,2016-08-01,28,28,698.8799748,SuperSupply,PO-200062,2015-11-19,GBP,256 days 00:00:00.000000000
993,11097836/Chicago,Chicago,11097836,2016-04-04,40,40,998.3999640000001,SuperSupply,PO-200125,2016-01-28,GBP,67 days 00:00:00.000000000
994,11097836/Chicago,Chicago,11097836,2016-10-27,64,32,1597.439942,SuperSupply,PO-200281,2016-09-15,GBP,42 days 00:00:00.000000000
995,15092233/Chicago,Chicago,15092233,2015-12-31,16,16,399.3599856,Drecom,PO-200052,2015-12-11,EUR,20 days 00:00:00.000000000
996,15092233/Chicago,Chicago,15092233,2016-08-01,28,28,698.8799748,Drecom,PO-200062,2015-11-19,EUR,256 days 00:00:00.000000000
997,15092233/Chicago,Chicago,15092233,2016-04-04,40,40,998.3999640000001,Drecom,PO-200125,2016-01-28,EUR,67 days 00:00:00.000000000
998,15092233/Chicago,Chicago,15092233,2016-10-27,40,20,998.3999640000001,Drecom,PO-200281,2016-09-15,EUR,42 days 00:00:00.000000000
999,10136626/Chicago,Chicago,10136626,2016-02-22,50,50,2000.0,FHL,PO-200058,2015-11-17,EUR,97 days 00:00:00.000000000
1000,10136626/Chicago,Chicago,10136626,2016-06-13,100,100,4000.0,FHL,PO-200152,2016-07-03,EUR,20 days 00:00:00.000000000
1001,10136626/Chicago,Chicago,10136626,2016-05-08,100,100,4000.0,FHL,PO-200194,2016-04-25,EUR,13 days 00:00:00.000000000
1002,14789055/Chicago,Chicago,14789055,2015-05-08,40,40,920.0,FHL,102195,2015-05-27,GBP,19 days 00:00:00.000000000
1003,14789055/Chicago,Chicago,14789055,2015-12-22,10,10,230.0,FHL,PO-200044,2015-10-30,GBP,53 days 00:00:00.000000000
1004,14789055/Chicago,Chicago,14789055,2015-12-31,10,10,230.0,FHL,PO-200052,2015-12-11,GBP,20 days 00:00:00.000000000
1005,14789055/Chicago,Chicago,14789055,2016-08-01,30,30,690.0,FHL,PO-200062,2015-11-19,GBP,256 days 00:00:00.000000000
1006,14789055/Chicago,Chicago,14789055,2016-01-18,80,80,1840.0,FHL,PO-200074,2015-03-12,GBP,312 days 00:00:00.000000000
1007,14789055/Chicago,Chicago,14789055,2016-04-13,80,80,1840.0,FHL,PO-200133,2016-11-02,GBP,203 days 00:00:00.000000000
1008,14789055/Chicago,Chicago,14789055,2016-12-05,80,80,1840.0,FHL,PO-200166,2016-03-23,GBP,257 days 00:00:00.000000000
1009,14789055/Chicago,Chicago,14789055,2016-06-20,40,40,920.0,FHL,PO-200192,2016-04-19,GBP,62 days 00:00:00.000000000
1010,14789055/Chicago,Chicago,14789055,2016-07-29,40,40,920.0,FHL,PO-200217,2016-07-06,GBP,23 days 00:00:00.000000000
1011,14789055/Chicago,Chicago,14789055,2016-10-27,46,16,1058.0,FHL,PO-200281,2016-09-15,GBP,42 days 00:00:00.000000000
1012,14789055/Chicago,Chicago,14789055,2001-01-01,20,0,460.0,FHL,PO-200290,2016-09-28,GBP,5749 days 00:00:00.000000000
1013,14789055/Chicago,Chicago,14789055,2001-01-01,34,0,782.0,FHL,PO-200298,2016-10-20,GBP,5771 days 00:00:00.000000000
1014,13474623/Chicago,Chicago,13474623,2016-01-15,150,150,9602.99949,Drecom,PO-200033,2015-10-20,GBP,87 days 00:00:00.000000000
1015,13474623/Chicago,Chicago,13474623,2016-04-05,150,150,9602.99949,Drecom,PO-200141,2016-02-16,GBP,49 days 00:00:00.000000000
1016,13474623/Chicago,Chicago,13474623,2016-06-17,150,150,9602.99949,Drecom,PO-200162,2016-03-16,GBP,93 days 00:00:00.000000000
1017,13474623/Chicago,Chicago,13474623,2016-06-09,200,200,12803.99932,Drecom,PO-200223,2016-07-06,GBP,27 days 00:00:00.000000000
1018,12564089/Chicago,Chicago,12564089,2016-01-28,14,14,430.5,FHL,PO-200085,2015-12-17,EUR,42 days 00:00:00.000000000
1019,12564089/Chicago,Chicago,12564089,2016-05-19,20,20,615.0,FHL,PO-200176,2016-03-30,EUR,50 days 00:00:00.000000000
1020,13107618/Chicago,Chicago,13107618,2015-12-22,12,12,590.0399784,Logipro,PO-200044,2015-10-30,GBP,53 days 00:00:00.000000000
1021,13107618/Chicago,Chicago,13107618,2016-04-22,8,8,393.3599856,Logipro,PO-200142,2016-02-18,GBP,64 days 00:00:00.000000000
1022,13107618/Chicago,Chicago,13107618,2016-06-05,22,22,1081.7399599999999,Logipro,PO-200160,2016-03-15,GBP,82 days 00:00:00.000000000
1023,13107618/Chicago,Chicago,13107618,2001-01-01,20,0,983.3999640000001,Logipro,PO-200291,2016-09-29,GBP,5750 days 00:00:00.000000000
1024,16430058/Chicago,Chicago,16430058,2016-03-22,200,200,571.9999799999999,Office First,PO-200148,2016-01-03,EUR,79 days 00:00:00.000000000
1025,11780124/Chicago,Chicago,11780124,2001-01-01,125,0,439.99999749999995,SuperSupply,PO-200122,2016-01-26,EUR,5503 days 00:00:00.000000000
1026,11780124/Chicago,Chicago,11780124,2016-03-22,375,375,1319.999993,SuperSupply,PO-200148,2016-01-03,EUR,79 days 00:00:00.000000000
1027,10255812/Chicago,Chicago,10255812,2016-03-22,200,200,200.0,RRD,PO-200148,2016-01-03,GBP,79 days 00:00:00.000000000
1028,16187687/Chicago,Chicago,16187687,2001-01-01,20,0,279.400006,Logipro,PO-EE-BO-Reno,2015-10-30,GBP,5415 days 00:00:00.000000000
1029,16187687/Chicago,Chicago,16187687,2015-12-31,40,40,558.800012,Logipro,PO-200052,2015-12-11,GBP,20 days 00:00:00.000000000
1030,16187687/Chicago,Chicago,16187687,2016-05-19,40,40,558.800012,Logipro,PO-200176,2016-03-30,GBP,50 days 00:00:00.000000000
1031,16187687/Chicago,Chicago,16187687,2016-10-27,40,20,558.800012,Logipro,PO-200281,2016-09-15,GBP,42 days 00:00:00.000000000
1032,12703703/Chicago,Chicago,12703703,2001-01-01,30,0,460.500012,FHL,PO-EE-BO-Reno,2015-10-30,USD,5415 days 00:00:00.000000000
1033,12703703/Chicago,Chicago,12703703,2015-12-31,12,12,184.20000480000002,FHL,PO-200052,2015-12-11,USD,20 days 00:00:00.000000000
1034,12703703/Chicago,Chicago,12703703,2016-04-13,14,14,214.9000056,FHL,PO-200133,2016-11-02,USD,203 days 00:00:00.000000000
1035,10132892/Chicago,Chicago,10132892,2015-12-22,12,12,556.5600132000001,Drecom,PO-200044,2015-10-30,USD,53 days 00:00:00.000000000
1036,10132892/Chicago,Chicago,10132892,2016-05-19,30,30,1391.400033,Drecom,PO-200176,2016-03-30,USD,50 days 00:00:00.000000000
1037,10132892/Chicago,Chicago,10132892,2016-06-20,12,12,556.5600132000001,Drecom,PO-200192,2016-04-19,USD,62 days 00:00:00.000000000
1038,14339722/Chicago,Chicago,14339722,2015-12-22,12,12,528.8399964,Drecom,PO-200044,2015-10-30,USD,53 days 00:00:00.000000000
1039,14339722/Chicago,Chicago,14339722,2016-05-02,10,10,440.699997,Drecom,PO-200091,2015-12-22,USD,132 days 00:00:00.000000000
1040,14339722/Chicago,Chicago,14339722,2016-07-26,40,40,1762.799988,Drecom,PO-200200,2016-03-05,USD,143 days 00:00:00.000000000
1041,11045096/Chicago,Chicago,11045096,2016-05-02,8,8,295.3599856,Logipro,PO-200091,2015-12-22,GBP,132 days 00:00:00.000000000
1042,11045096/Chicago,Chicago,11045096,2016-06-20,12,12,443.0399784,Logipro,PO-200192,2016-04-19,GBP,62 days 00:00:00.000000000
1043,11045096/Chicago,Chicago,11045096,2001-01-01,12,0,443.0399784,Logipro,PO-200290,2016-09-28,GBP,5749 days 00:00:00.000000000
1044,13985896/Chicago,Chicago,13985896,2015-12-22,20,20,911.200028,Drecom,PO-200044,2015-10-30,GBP,53 days 00:00:00.000000000
1045,13985896/Chicago,Chicago,13985896,2016-06-20,20,20,911.200028,Drecom,PO-200192,2016-04-19,GBP,62 days 00:00:00.000000000
1046,13985896/Chicago,Chicago,13985896,2016-07-26,12,12,546.7200167999999,Drecom,PO-200200,2016-03-05,GBP,143 days 00:00:00.000000000
1047,13985896/Chicago,Chicago,13985896,2001-01-01,12,0,546.7200167999999,Drecom,PO-200290,2016-09-28,GBP,5749 days 00:00:00.000000000
1048,16363786/Chicago,Chicago,16363786,2016-05-02,10,10,233.999996,Drecom,PO-200091,2015-12-22,USD,132 days 00:00:00.000000000
1049,15963625/Chicago,Chicago,15963625,2016-05-02,20,20,589.000016,RRD,PO-200091,2015-12-22,USD,132 days 00:00:00.000000000
1050,15963625/Chicago,Chicago,15963625,2001-01-01,10,0,294.500008,RRD,PO-200281,2016-09-15,USD,5736 days 00:00:00.000000000
1051,16018733/Chicago,Chicago,16018733,2015-12-31,10,10,203.600006,RRD,PO-200052,2015-12-11,USD,20 days 00:00:00.000000000
1052,16018733/Chicago,Chicago,16018733,2016-05-19,40,40,814.400024,RRD,PO-200176,2016-03-30,USD,50 days 00:00:00.000000000
1053,14099484/Chicago,Chicago,14099484,2015-12-31,10,10,317.399998,Drecom,PO-200052,2015-12-11,GBP,20 days 00:00:00.000000000
1054,14099484/Chicago,Chicago,14099484,2016-01-28,20,20,634.799996,Drecom,PO-200085,2015-12-17,GBP,42 days 00:00:00.000000000
1055,14099484/Chicago,Chicago,14099484,2016-04-05,50,50,1586.99999,Drecom,PO-200141,2016-02-16,GBP,49 days 00:00:00.000000000
1056,16277400/Chicago,Chicago,16277400,2016-04-13,16,16,360.6400144,SuperSupply,PO-200133,2016-11-02,USD,203 days 00:00:00.000000000
1057,16277400/Chicago,Chicago,16277400,2016-07-26,20,20,450.80001799999997,SuperSupply,PO-200200,2016-03-05,USD,143 days 00:00:00.000000000
1058,16277400/Chicago,Chicago,16277400,2016-03-08,10,10,225.40000899999998,SuperSupply,PO-200206,2016-05-13,USD,66 days 00:00:00.000000000
1059,12451991/Chicago,Chicago,12451991,2016-04-13,16,16,360.6400144,RRD,PO-200133,2016-11-02,GBP,203 days 00:00:00.000000000
1060,12451991/Chicago,Chicago,12451991,2016-07-26,20,20,450.80001799999997,RRD,PO-200200,2016-03-05,GBP,143 days 00:00:00.000000000
1061,12451991/Chicago,Chicago,12451991,2016-03-08,10,10,225.40000899999998,RRD,PO-200206,2016-05-13,GBP,66 days 00:00:00.000000000
1062,13060917/Chicago,Chicago,13060917,2001-01-01,20,0,698.399964,RRD,PO-EE-BO-Reno,2015-10-30,EUR,5415 days 00:00:00.000000000
1063,13060917/Chicago,Chicago,13060917,2016-08-01,10,10,349.199982,RRD,PO-200062,2015-11-19,EUR,256 days 00:00:00.000000000
1064,13060917/Chicago,Chicago,13060917,2016-05-02,10,10,349.199982,RRD,PO-200091,2015-12-22,EUR,132 days 00:00:00.000000000
1065,13060917/Chicago,Chicago,13060917,2016-07-06,20,20,698.399964,RRD,PO-200189,2016-04-13,EUR,84 days 00:00:00.000000000
1066,14404386/Chicago,Chicago,14404386,2016-01-18,10,10,633.100014,Drecom,PO-200074,2015-03-12,GBP,312 days 00:00:00.000000000
1067,14404386/Chicago,Chicago,14404386,2016-06-05,10,10,633.100014,Drecom,PO-200160,2016-03-15,GBP,82 days 00:00:00.000000000
1068,14404386/Chicago,Chicago,14404386,2016-06-20,20,20,1266.200028,Drecom,PO-200192,2016-04-19,GBP,62 days 00:00:00.000000000
1069,14404386/Chicago,Chicago,14404386,2001-01-01,16,0,1012.9600220000001,Drecom,PO-200298,2016-10-20,GBP,5771 days 00:00:00.000000000
1070,14411646/Chicago,Chicago,14411646,2015-12-22,16,16,295.5199888,Drecom,PO-200044,2015-10-30,USD,53 days 00:00:00.000000000
1071,14411646/Chicago,Chicago,14411646,2016-05-02,8,8,147.7599944,Drecom,PO-200091,2015-12-22,USD,132 days 00:00:00.000000000
1072,14411646/Chicago,Chicago,14411646,2016-06-20,16,16,295.5199888,Drecom,PO-200192,2016-04-19,USD,62 days 00:00:00.000000000
1073,16188573/Chicago,Chicago,16188573,2015-12-22,16,16,295.5199888,FHL,PO-200044,2015-10-30,GBP,53 days 00:00:00.000000000
1074,16188573/Chicago,Chicago,16188573,2016-05-02,8,8,147.7599944,FHL,PO-200091,2015-12-22,GBP,132 days 00:00:00.000000000
1075,16188573/Chicago,Chicago,16188573,2016-06-20,16,16,295.5199888,FHL,PO-200192,2016-04-19,GBP,62 days 00:00:00.000000000
