,Id,Loc,Ref,DeliveryDate,Quantity,Received,NetAmount,Supplier,PONumber,Date,Currency,LeadTime,AvgLT,sigmaLT,DailyUsage,Demand,Davg,sigmaD,Reorder Point
834,16363786/New-York,New-York,16363786,2015-10-29,20,20,467.999992,Drecom,PO-200023,2015-09-15,USD,44,1452,2497,2,88,2904.0,4995,46068
835,16363786/New-York,New-York,16363786,2001-01-01,6,0,140.3999976,Drecom,PO-EE-BO-Scranton,2015-10-30,USD,5415,1452,2497,2,10830,2904.0,4995,56810
836,16363786/New-York,New-York,16363786,2016-05-20,20,20,467.999992,Drecom,PO-200096,2016-04-01,USD,49,1452,2497,2,98,2904.0,4995,46078
837,16363786/New-York,New-York,16363786,2016-12-04,10,10,233.999996,Drecom,PO-200104,2016-12-01,USD,3,1452,2497,2,6,2904.0,4995,45986
838,16363786/Chicago,Chicago,16363786,2016-05-02,10,10,233.999996,Drecom,PO-200091,2015-12-22,USD,132,1452,2497,2,264,2904.0,4995,46244
839,16018733/Los Angeles,Los Angeles,16018733,2001-01-01,20,0,407.200012,RRD,PO-EE-BO-Atlanta,2015-10-30,USD,5415,1197,2292,2,10830,2394.933333333333,4584,55370
840,16018733/Los Angeles,Los Angeles,16018733,2016-06-21,12,12,244.32000719999996,RRD,PO-200069,2015-11-25,USD,209,1197,2292,2,418,2394.933333333333,4584,44958
841,16018733/Los Angeles,Los Angeles,16018733,2001-01-01,24,0,488.6400143999999,RRD,PO-200277,2016-08-31,USD,5721,1197,2292,2,11442,2394.933333333333,4584,55982
842,16018733/New-York,New-York,16018733,2015-05-10,30,30,610.800018,RRD,PO-200009,2015-03-08,USD,63,1197,2292,2,126,2394.933333333333,4584,44666
843,16018733/New-York,New-York,16018733,2016-01-20,20,20,407.200012,RRD,PO-200051,2015-12-11,USD,40,1197,2292,2,80,2394.933333333333,4584,44620
844,16018733/New-York,New-York,16018733,2016-01-18,30,30,610.800018,RRD,PO-200059,2015-11-18,USD,61,1197,2292,2,122,2394.933333333333,4584,44662
845,16018733/New-York,New-York,16018733,2016-05-31,8,8,162.88000480000005,RRD,PO-200175,2016-03-30,USD,62,1197,2292,2,124,2394.933333333333,4584,44664
846,16018733/New-York,New-York,16018733,2016-09-06,32,32,651.5200192000002,RRD,PO-200190,2016-04-13,USD,146,1197,2292,2,292,2394.933333333333,4584,44832
847,16018733/New-York,New-York,16018733,2016-11-08,24,24,488.6400143999999,RRD,PO-200229,2016-06-17,USD,144,1197,2292,2,288,2394.933333333333,4584,44828
848,16018733/New-York,New-York,16018733,2016-08-29,8,8,162.88000480000005,RRD,PO-200232,2016-06-30,USD,60,1197,2292,2,120,2394.933333333333,4584,44660
849,16018733/New-York,New-York,16018733,2016-06-09,12,12,244.32000719999996,RRD,PO-200234,2016-12-07,USD,181,1197,2292,2,362,2394.933333333333,4584,44902
850,16018733/New-York,New-York,16018733,2016-10-19,50,0,1018.00003,RRD,PO-200273,2016-08-25,USD,55,1197,2292,2,110,2394.933333333333,4584,44650
851,16018733/New-York,New-York,16018733,2001-01-01,44,0,895.8400264,RRD,PO-200280,2016-09-14,USD,5735,1197,2292,2,11470,2394.933333333333,4584,56010
852,16018733/Chicago,Chicago,16018733,2015-12-31,10,10,203.600006,RRD,PO-200052,2015-12-11,USD,20,1197,2292,2,40,2394.933333333333,4584,44580
853,16018733/Chicago,Chicago,16018733,2016-05-19,40,40,814.400024,RRD,PO-200176,2016-03-30,USD,50,1197,2292,2,100,2394.933333333333,4584,44640
854,14099484/Los Angeles,Los Angeles,14099484,2016-06-21,10,10,317.399998,Drecom,PO-200069,2015-11-25,GBP,209,1345,2471,8,1672,10766.222222222224,19775,15434
855,14099484/Los Angeles,Los Angeles,14099484,2016-06-20,20,20,634.799996,Drecom,PO-200081,2015-10-12,GBP,252,1345,2471,8,2016,10766.222222222224,19775,15778
856,14099484/Los Angeles,Los Angeles,14099484,2001-01-01,26,0,825.2399948,Drecom,PO-200267,2016-08-18,GBP,5708,1345,2471,8,45664,10766.222222222224,19775,59426
857,14099484/New-York,New-York,14099484,2016-01-20,44,44,1396.559991,Drecom,PO-200051,2015-12-11,GBP,40,1345,2471,8,320,10766.222222222224,19775,14082
858,14099484/New-York,New-York,14099484,2016-05-19,50,50,1586.99999,Drecom,PO-200140,2016-02-16,GBP,93,1345,2471,8,744,10766.222222222224,19775,14506
859,14099484/New-York,New-York,14099484,2001-01-01,34,0,1079.159993,Drecom,PO-200278,2016-08-09,GBP,5699,1345,2471,8,45592,10766.222222222224,19775,59354
860,14099484/Chicago,Chicago,14099484,2015-12-31,10,10,317.399998,Drecom,PO-200052,2015-12-11,GBP,20,1345,2471,8,160,10766.222222222224,19775,13922
861,14099484/Chicago,Chicago,14099484,2016-01-28,20,20,634.799996,Drecom,PO-200085,2015-12-17,GBP,42,1345,2471,8,336,10766.222222222224,19775,14098
862,14099484/Chicago,Chicago,14099484,2016-04-05,50,50,1586.99999,Drecom,PO-200141,2016-02-16,GBP,49,1345,2471,8,392,10766.222222222224,19775,14154
863,16277400/Los Angeles,Los Angeles,16277400,2001-01-01,40,0,901.6000359999999,SuperSupply,PO-200267,2016-08-18,USD,5708,1159,2272,2,11416,2318.5454545454545,4544,38928
864,16277400/New-York,New-York,16277400,2015-05-10,50,50,1127.000045,SuperSupply,PO-200010,2015-05-08,USD,2,1159,2272,2,4,2318.5454545454545,4544,27516
865,16277400/New-York,New-York,16277400,2016-12-02,12,12,270.4800108,SuperSupply,PO-200087,2015-12-17,USD,351,1159,2272,2,702,2318.5454545454545,4544,28214
866,16277400/New-York,New-York,16277400,2016-12-04,14,14,315.5600126,SuperSupply,PO-200113,2016-01-20,USD,319,1159,2272,2,638,2318.5454545454545,4544,28150
867,16277400/New-York,New-York,16277400,2016-06-21,20,20,450.80001799999997,SuperSupply,PO-200196,2016-04-25,USD,57,1159,2272,2,114,2318.5454545454545,4544,27626
868,16277400/New-York,New-York,16277400,2016-06-23,20,20,450.80001799999997,SuperSupply,PO-200198,2016-04-26,USD,58,1159,2272,2,116,2318.5454545454545,4544,27628
869,16277400/New-York,New-York,16277400,2001-01-01,60,0,1352.400054,SuperSupply,PO-200261,2016-11-08,USD,5790,1159,2272,2,11580,2318.5454545454545,4544,39092
870,16277400/New-York,New-York,16277400,2016-10-19,20,0,450.80001799999997,SuperSupply,PO-200273,2016-08-25,USD,55,1159,2272,2,110,2318.5454545454545,4544,27622
871,16277400/Chicago,Chicago,16277400,2016-04-13,16,16,360.6400144,SuperSupply,PO-200133,2016-11-02,USD,203,1159,2272,2,406,2318.5454545454545,4544,27918
872,16277400/Chicago,Chicago,16277400,2016-07-26,20,20,450.80001799999997,SuperSupply,PO-200200,2016-03-05,USD,143,1159,2272,2,286,2318.5454545454545,4544,27798
873,16277400/Chicago,Chicago,16277400,2016-03-08,10,10,225.40000899999998,SuperSupply,PO-200206,2016-05-13,USD,66,1159,2272,2,132,2318.5454545454545,4544,27644
874,12451991/Los Angeles,Los Angeles,12451991,2001-01-01,40,0,901.6000359999999,RRD,PO-200267,2016-08-18,GBP,5708,1159,2272,2,11416,2318.5454545454545,4544,38928
875,12451991/New-York,New-York,12451991,2015-05-10,50,50,1127.000045,RRD,PO-200010,2015-05-08,GBP,2,1159,2272,2,4,2318.5454545454545,4544,27516
876,12451991/New-York,New-York,12451991,2016-12-02,12,12,270.4800108,RRD,PO-200087,2015-12-17,GBP,351,1159,2272,2,702,2318.5454545454545,4544,28214
877,12451991/New-York,New-York,12451991,2016-12-04,14,14,315.5600126,RRD,PO-200113,2016-01-20,GBP,319,1159,2272,2,638,2318.5454545454545,4544,28150
878,12451991/New-York,New-York,12451991,2016-06-21,20,20,450.80001799999997,RRD,PO-200196,2016-04-25,GBP,57,1159,2272,2,114,2318.5454545454545,4544,27626
879,12451991/New-York,New-York,12451991,2016-06-23,20,20,450.80001799999997,RRD,PO-200198,2016-04-26,GBP,58,1159,2272,2,116,2318.5454545454545,4544,27628
880,12451991/New-York,New-York,12451991,2001-01-01,60,0,1352.400054,RRD,PO-200261,2016-11-08,GBP,5790,1159,2272,2,11580,2318.5454545454545,4544,39092
881,12451991/New-York,New-York,12451991,2016-10-19,20,0,450.80001799999997,RRD,PO-200273,2016-08-25,GBP,55,1159,2272,2,110,2318.5454545454545,4544,27622
882,12451991/Chicago,Chicago,12451991,2016-04-13,16,16,360.6400144,RRD,PO-200133,2016-11-02,GBP,203,1159,2272,2,406,2318.5454545454545,4544,27918
883,12451991/Chicago,Chicago,12451991,2016-07-26,20,20,450.80001799999997,RRD,PO-200200,2016-03-05,GBP,143,1159,2272,2,286,2318.5454545454545,4544,27798
884,12451991/Chicago,Chicago,12451991,2016-03-08,10,10,225.40000899999998,RRD,PO-200206,2016-05-13,GBP,66,1159,2272,2,132,2318.5454545454545,4544,27644
885,13060917/Los Angeles,Los Angeles,13060917,2016-06-14,12,12,419.0399784,RRD,PO-200099,2016-07-01,EUR,17,1008,2129,2,34,2017.666666666667,4258,33309
886,13060917/Los Angeles,Los Angeles,13060917,2001-01-01,20,0,698.399964,RRD,PO-200267,2016-08-18,EUR,5708,1008,2129,2,11416,2017.666666666667,4258,44691
887,13060917/New-York,New-York,13060917,2015-05-10,34,34,1187.279939,RRD,PO-200013,2015-08-18,EUR,100,1008,2129,2,200,2017.666666666667,4258,33475
888,13060917/New-York,New-York,13060917,2015-10-26,34,34,1187.279939,RRD,PO-200018,2015-01-09,EUR,290,1008,2129,2,580,2017.666666666667,4258,33855
889,13060917/New-York,New-York,13060917,2015-10-29,20,20,698.399964,RRD,PO-200022,2015-11-09,EUR,11,1008,2129,2,22,2017.666666666667,4258,33297
890,13060917/New-York,New-York,13060917,2016-01-18,20,20,698.399964,RRD,PO-200059,2015-11-18,EUR,61,1008,2129,2,122,2017.666666666667,4258,33397
891,13060917/New-York,New-York,13060917,2016-12-04,46,46,1606.319917,RRD,PO-200104,2016-12-01,EUR,3,1008,2129,2,6,2017.666666666667,4258,33281
892,13060917/New-York,New-York,13060917,2016-01-08,40,40,1396.799928,RRD,PO-200215,2016-02-06,EUR,29,1008,2129,2,58,2017.666666666667,4258,33333
893,13060917/Chicago,Chicago,13060917,2001-01-01,20,0,698.399964,RRD,PO-EE-BO-Reno,2015-10-30,EUR,5415,1008,2129,2,10830,2017.666666666667,4258,44105
894,13060917/Chicago,Chicago,13060917,2016-08-01,10,10,349.199982,RRD,PO-200062,2015-11-19,EUR,256,1008,2129,2,512,2017.666666666667,4258,33787
895,13060917/Chicago,Chicago,13060917,2016-05-02,10,10,349.199982,RRD,PO-200091,2015-12-22,EUR,132,1008,2129,2,264,2017.666666666667,4258,33539
896,13060917/Chicago,Chicago,13060917,2016-07-06,20,20,698.399964,RRD,PO-200189,2016-04-13,EUR,84,1008,2129,2,168,2017.666666666667,4258,33443
897,14411646/Los Angeles,Los Angeles,14411646,2001-01-01,20,0,369.399986,Drecom,PO-200267,2016-08-18,USD,5708,1360,2488,2,11416,2721.777777777778,4977,29515
898,14411646/New-York,New-York,14411646,2015-05-10,32,32,591.0399776,Drecom,PO-200013,2015-08-18,USD,100,1360,2488,2,200,2721.777777777778,4977,18299
899,14411646/New-York,New-York,14411646,2016-01-15,16,16,295.5199888,Drecom,PO-200048,2015-05-11,USD,249,1360,2488,2,498,2721.777777777778,4977,18597
900,14411646/New-York,New-York,14411646,2016-05-20,28,28,517.1599804,Drecom,PO-200096,2016-04-01,USD,49,1360,2488,2,98,2721.777777777778,4977,18197
901,14411646/New-York,New-York,14411646,2016-05-04,20,20,369.399986,Drecom,PO-200112,2016-01-20,USD,105,1360,2488,2,210,2721.777777777778,4977,18309
902,14411646/New-York,New-York,14411646,2001-01-01,40,0,738.799972,Drecom,PO-200261,2016-11-08,USD,5790,1360,2488,2,11580,2721.777777777778,4977,29679
903,14411646/Chicago,Chicago,14411646,2015-12-22,16,16,295.5199888,Drecom,PO-200044,2015-10-30,USD,53,1360,2488,2,106,2721.777777777778,4977,18205
904,14411646/Chicago,Chicago,14411646,2016-05-02,8,8,147.7599944,Drecom,PO-200091,2015-12-22,USD,132,1360,2488,2,264,2721.777777777778,4977,18363
905,14411646/Chicago,Chicago,14411646,2016-06-20,16,16,295.5199888,Drecom,PO-200192,2016-04-19,USD,62,1360,2488,2,124,2721.777777777778,4977,18223
906,16188573/Los Angeles,Los Angeles,16188573,2001-01-01,20,0,369.399986,FHL,PO-200267,2016-08-18,GBP,5708,1224,2385,2,11416,2449.0,4771,39425
907,16188573/New-York,New-York,16188573,2015-05-10,32,32,591.0399776,FHL,PO-200013,2015-08-18,GBP,100,1224,2385,2,200,2449.0,4771,28209
908,16188573/New-York,New-York,16188573,2016-01-15,16,16,295.5199888,FHL,PO-200048,2015-05-11,GBP,249,1224,2385,2,498,2449.0,4771,28507
909,16188573/New-York,New-York,16188573,2016-05-20,24,24,443.27998319999995,FHL,PO-200096,2016-04-01,GBP,49,1224,2385,2,98,2449.0,4771,28107
910,16188573/New-York,New-York,16188573,2016-12-04,4,4,73.8799972,FHL,PO-200104,2016-12-01,GBP,3,1224,2385,2,6,2449.0,4771,28015
911,16188573/New-York,New-York,16188573,2016-04-25,20,20,369.399986,FHL,PO-200130,2016-08-02,GBP,99,1224,2385,2,198,2449.0,4771,28207
912,16188573/New-York,New-York,16188573,2001-01-01,40,0,738.799972,FHL,PO-200261,2016-11-08,GBP,5790,1224,2385,2,11580,2449.0,4771,39589
913,16188573/Chicago,Chicago,16188573,2015-12-22,16,16,295.5199888,FHL,PO-200044,2015-10-30,GBP,53,1224,2385,2,106,2449.0,4771,28115
914,16188573/Chicago,Chicago,16188573,2016-05-02,8,8,147.7599944,FHL,PO-200091,2015-12-22,GBP,132,1224,2385,2,264,2449.0,4771,28273
915,16188573/Chicago,Chicago,16188573,2016-06-20,16,16,295.5199888,FHL,PO-200192,2016-04-19,GBP,62,1224,2385,2,124,2449.0,4771,28133
916,13908259/New-York,New-York,13908259,2016-01-18,300,300,10200.0,Drecom,PO-200088,2015-12-17,EUR,32,32,0,2,64,64.0,0,64
917,10422793/New-York,New-York,10422793,2015-11-18,60,60,794.399988,RRD,PO-200025,2015-09-24,USD,55,85,103,2,110,171.2,207,17743
918,10422793/New-York,New-York,10422793,2015-12-22,59,59,781.1599882,RRD,PO-200082,2015-12-14,USD,8,85,103,2,16,171.2,207,17649
919,10422793/New-York,New-York,10422793,2015-12-22,30,30,397.199994,RRD,PO-200089,2015-12-18,USD,4,85,103,2,8,171.2,207,17641
920,10422793/New-York,New-York,10422793,2016-05-04,30,30,397.199994,RRD,PO-200112,2016-01-20,USD,105,85,103,2,210,171.2,207,17843
921,10422793/Chicago,Chicago,10422793,2016-08-01,42,42,556.0799916,RRD,PO-200062,2015-11-19,USD,256,85,103,2,512,171.2,207,18145
922,14523293/New-York,New-York,14523293,2015-10-26,24,24,461.75999519999993,Drecom,PO-200017,2015-08-31,USD,56,100,56,2,112,200.22222222222226,113,11324
923,14523293/New-York,New-York,14523293,2016-05-04,24,24,461.75999519999993,Drecom,PO-200112,2016-01-20,USD,105,100,56,2,210,200.22222222222226,113,11422
924,14523293/New-York,New-York,14523293,2016-04-25,12,12,230.87999759999997,Drecom,PO-200138,2016-02-15,USD,70,100,56,2,140,200.22222222222226,113,11352
925,14523293/New-York,New-York,14523293,2016-07-26,40,40,769.599992,Drecom,PO-200204,2016-12-05,USD,132,100,56,2,264,200.22222222222226,113,11476
926,14523293/Chicago,Chicago,14523293,2016-05-02,12,12,230.87999759999997,Drecom,PO-200091,2015-12-22,USD,132,100,56,2,264,200.22222222222226,113,11476
927,14523293/Chicago,Chicago,14523293,2016-04-22,12,12,230.87999759999997,Drecom,PO-200142,2016-02-18,USD,64,100,56,2,128,200.22222222222226,113,11340
928,14523293/Chicago,Chicago,14523293,2016-11-05,12,12,230.87999759999997,Drecom,PO-200172,2016-03-24,USD,226,100,56,2,452,200.22222222222226,113,11664
929,14523293/Chicago,Chicago,14523293,2016-05-19,24,24,461.75999519999993,Drecom,PO-200176,2016-03-30,USD,50,100,56,2,100,200.22222222222226,113,11312
930,14523293/Chicago,Chicago,14523293,2016-03-08,20,20,384.799996,Drecom,PO-200206,2016-05-13,USD,66,100,56,2,132,200.22222222222226,113,11344
931,11788268/New-York,New-York,11788268,2015-09-10,12,12,763.800018,SuperSupply,PO-200015,2015-08-25,USD,16,1049,2279,3,48,3147.5,6839,20261
932,11788268/New-York,New-York,11788268,2016-06-17,10,10,636.5000150000002,SuperSupply,PO-200191,2016-04-19,USD,59,1049,2279,3,177,3147.5,6839,20390
933,11788268/New-York,New-York,11788268,2001-01-01,20,0,1273.0000300000004,SuperSupply,PO-200278,2016-08-09,USD,5699,1049,2279,3,17097,3147.5,6839,37310
934,11788268/Chicago,Chicago,11788268,2016-08-01,6,6,381.900009,SuperSupply,PO-200062,2015-11-19,USD,256,1049,2279,3,768,3147.5,6839,20981
935,11788268/Chicago,Chicago,11788268,2016-04-13,6,6,381.900009,SuperSupply,PO-200133,2016-11-02,USD,203,1049,2279,3,609,3147.5,6839,20822
936,11788268/Chicago,Chicago,11788268,2016-06-20,4,4,254.600006,SuperSupply,PO-200192,2016-04-19,USD,62,1049,2279,3,186,3147.5,6839,20399
937,10210677/New-York,New-York,10210677,2015-09-10,10,10,636.5000150000002,Drecom,PO-200015,2015-08-25,USD,16,1049,2279,2,32,2098.333333333333,4559,45736
938,10210677/New-York,New-York,10210677,2016-06-17,10,10,636.5000150000002,Drecom,PO-200191,2016-04-19,USD,59,1049,2279,2,118,2098.333333333333,4559,45822
939,10210677/New-York,New-York,10210677,2001-01-01,20,0,1273.0000300000004,Drecom,PO-200278,2016-08-09,USD,5699,1049,2279,2,11398,2098.333333333333,4559,57102
940,10210677/Chicago,Chicago,10210677,2016-08-01,6,6,381.900009,Drecom,PO-200062,2015-11-19,USD,256,1049,2279,2,512,2098.333333333333,4559,46216
941,10210677/Chicago,Chicago,10210677,2016-04-13,6,6,381.900009,Drecom,PO-200133,2016-11-02,USD,203,1049,2279,2,406,2098.333333333333,4559,46110
942,10210677/Chicago,Chicago,10210677,2016-06-20,4,4,254.600006,Drecom,PO-200192,2016-04-19,USD,62,1049,2279,2,124,2098.333333333333,4559,45828
943,11635178/New-York,New-York,11635178,2016-05-26,36,36,336.6000137000001,Drecom,PO-200174,2016-03-29,EUR,58,58,0,2,116,116.0,0,116
944,13934616/New-York,New-York,13934616,2016-07-06,36,36,336.6000137000001,Drecom,PO-200181,2016-06-04,GBP,32,32,0,2,64,64.0,0,64
945,14113811/New-York,New-York,14113811,2015-10-26,18,18,426.9599874,Drecom,PO-200018,2015-01-09,GBP,290,181,137,2,580,363.66666666666674,275,43156
946,14113811/New-York,New-York,14113811,2016-02-18,12,12,284.6399916000001,Drecom,PO-200083,2015-12-15,GBP,65,181,137,2,130,363.66666666666674,275,42706
947,14113811/New-York,New-York,14113811,2016-12-04,24,24,569.2799832000002,Drecom,PO-200113,2016-01-20,GBP,319,181,137,2,638,363.66666666666674,275,43214
948,14113811/New-York,New-York,14113811,2016-10-19,36,0,853.9199748,Drecom,PO-200273,2016-08-25,GBP,55,181,137,2,110,363.66666666666674,275,42686
949,14113811/Chicago,Chicago,14113811,2016-01-18,12,12,284.6399916000001,Drecom,PO-200074,2015-03-12,GBP,312,181,137,2,624,363.66666666666674,275,43200
950,14113811/Chicago,Chicago,14113811,2016-05-19,12,12,284.6399916000001,Drecom,PO-200176,2016-03-30,GBP,50,181,137,2,100,363.66666666666674,275,42676
951,14245992/New-York,New-York,14245992,2015-10-26,12,12,145.5600012,Drecom,PO-200017,2015-08-31,USD,56,1133,2282,2,112,2267.090909090909,4564,33709
952,14245992/New-York,New-York,14245992,2015-10-29,18,18,218.3400018,Drecom,PO-200023,2015-09-15,USD,44,1133,2282,2,88,2267.090909090909,4564,33685
953,14245992/New-York,New-York,14245992,2016-12-04,24,24,291.1200024,Drecom,PO-200126,2016-01-28,USD,311,1133,2282,2,622,2267.090909090909,4564,34219
954,14245992/New-York,New-York,14245992,2016-06-23,18,18,218.3400018,Drecom,PO-200198,2016-04-26,USD,58,1133,2282,2,116,2267.090909090909,4564,33713
955,14245992/New-York,New-York,14245992,2016-01-08,12,12,145.5600012,Drecom,PO-200215,2016-02-06,USD,29,1133,2282,2,58,2267.090909090909,4564,33655
956,14245992/New-York,New-York,14245992,2016-10-27,6,0,72.7800006,Drecom,PO-200275,2016-08-31,USD,57,1133,2282,2,114,2267.090909090909,4564,33711
957,14245992/New-York,New-York,14245992,2001-01-01,12,0,145.5600012,Drecom,PO-200287,2016-09-22,USD,5743,1133,2282,2,11486,2267.090909090909,4564,45083
958,14245992/Chicago,Chicago,14245992,2016-08-01,24,24,291.1200024,Drecom,PO-200062,2015-11-19,USD,256,1133,2282,2,512,2267.090909090909,4564,34109
959,14245992/Chicago,Chicago,14245992,2016-07-26,6,6,72.7800006,Drecom,PO-200200,2016-03-05,USD,143,1133,2282,2,286,2267.090909090909,4564,33883
960,14245992/Chicago,Chicago,14245992,2016-07-29,6,6,72.7800006,Drecom,PO-200217,2016-07-06,USD,23,1133,2282,2,46,2267.090909090909,4564,33643
961,14245992/Chicago,Chicago,14245992,2001-01-01,18,0,218.3400018,Drecom,PO-200290,2016-09-28,USD,5749,1133,2282,2,11498,2267.090909090909,4564,45095
962,12401265/New-York,New-York,12401265,2016-12-04,10,10,48.4000015,Drecom,PO-200113,2016-01-20,GBP,319,160,224,2,638,321.0,448,30223
963,12401265/Chicago,Chicago,12401265,2016-11-03,10,10,48.4000015,Drecom,PO-200100,2016-11-01,GBP,2,160,224,2,4,321.0,448,29589
964,16239251/New-York,New-York,16239251,2015-05-10,54,54,1237.139989,Drecom,PO-200013,2015-08-18,GBP,100,1543,2613,2,200,3086.0,5226,45434
965,16239251/New-York,New-York,16239251,2016-12-02,10,10,229.099998,Drecom,PO-200087,2015-12-17,GBP,351,1543,2613,2,702,3086.0,5226,45936
966,16239251/New-York,New-York,16239251,2016-02-15,30,30,687.2999940000003,Drecom,PO-200090,2015-12-21,GBP,56,1543,2613,2,112,3086.0,5226,45346
967,16239251/New-York,New-York,16239251,2016-06-09,60,60,1374.5999880000006,Drecom,PO-200234,2016-12-07,GBP,181,1543,2613,2,362,3086.0,5226,45596
968,16239251/New-York,New-York,16239251,2001-01-01,40,0,916.399992,Drecom,PO-200302,2016-10-26,GBP,5777,1543,2613,2,11554,3086.0,5226,56788
969,16239251/Chicago,Chicago,16239251,2016-01-28,20,20,458.199996,Drecom,PO-200085,2015-12-17,GBP,42,1543,2613,2,84,3086.0,5226,45318
970,16239251/Chicago,Chicago,16239251,2016-03-08,10,10,229.099998,Drecom,PO-200206,2016-05-13,GBP,66,1543,2613,2,132,3086.0,5226,45366
971,16239251/Chicago,Chicago,16239251,2001-01-01,26,0,595.6599947999998,Drecom,PO-200298,2016-10-20,GBP,5771,1543,2613,2,11542,3086.0,5226,56776
972,12787016/New-York,New-York,12787016,2016-04-25,70,70,2783.900035,FHL,PO-200130,2016-08-02,GBP,99,1478,2818,3,297,4434.75,8455,16107
973,12787016/New-York,New-York,12787016,2016-05-26,100,100,3977.00005,FHL,PO-200174,2016-03-29,GBP,58,1478,2818,3,174,4434.75,8455,15984
974,12787016/New-York,New-York,12787016,2001-01-01,100,0,3977.00005,FHL,PO-200264,2016-08-16,GBP,5706,1478,2818,3,17118,4434.75,8455,32928
975,12787016/Chicago,Chicago,12787016,2016-05-19,30,30,1193.100015,FHL,PO-200176,2016-03-30,GBP,50,1478,2818,3,150,4434.75,8455,15960
976,15063964/New-York,New-York,15063964,2015-05-10,40,40,36.80000068,Logipro,PO-200011,2015-12-08,EUR,212,895,1977,2,424,1790.5,3955,43960
977,15063964/New-York,New-York,15063964,2015-10-29,80,80,73.60000136,Logipro,PO-200022,2015-11-09,EUR,11,895,1977,2,22,1790.5,3955,43558
978,15063964/New-York,New-York,15063964,2016-09-02,60,60,55.20000102,Logipro,PO-200072,2015-03-12,EUR,540,895,1977,2,1080,1790.5,3955,44616
979,15063964/New-York,New-York,15063964,2016-07-06,40,40,36.80000068,Logipro,PO-200181,2016-06-04,EUR,32,895,1977,2,64,1790.5,3955,43600
980,15063964/New-York,New-York,15063964,2016-01-08,60,60,55.20000102,Logipro,PO-200215,2016-02-06,EUR,29,895,1977,2,58,1790.5,3955,43594
981,15063964/New-York,New-York,15063964,2001-01-01,40,0,36.80000068,Logipro,PO-200297,2016-10-19,EUR,5770,895,1977,2,11540,1790.5,3955,55076
982,15063964/Chicago,Chicago,15063964,2016-08-01,40,40,36.80000068,Logipro,PO-200062,2015-11-19,EUR,256,895,1977,2,512,1790.5,3955,44048
983,15063964/Chicago,Chicago,15063964,2016-01-18,40,40,36.80000068,Logipro,PO-200074,2015-03-12,EUR,312,895,1977,2,624,1790.5,3955,44160
984,13693084/New-York,New-York,13693084,2015-05-10,40,40,36.80000068,Logipro,PO-200010,2015-05-08,USD,2,883,1983,2,4,1766.75,3966,27445
985,13693084/New-York,New-York,13693084,2015-10-29,80,80,73.60000136,Logipro,PO-200022,2015-11-09,USD,11,883,1983,2,22,1766.75,3966,27463
986,13693084/New-York,New-York,13693084,2016-09-02,60,60,55.20000102,Logipro,PO-200072,2015-03-12,USD,540,883,1983,2,1080,1766.75,3966,28521
987,13693084/New-York,New-York,13693084,2016-07-06,40,40,36.80000068,Logipro,PO-200181,2016-06-04,USD,32,883,1983,2,64,1766.75,3966,27505
988,13693084/New-York,New-York,13693084,2016-11-08,60,60,55.20000102,Logipro,PO-200229,2016-06-17,USD,144,883,1983,2,288,1766.75,3966,27729
989,13693084/New-York,New-York,13693084,2001-01-01,40,0,36.80000068,Logipro,PO-200297,2016-10-19,USD,5770,883,1983,2,11540,1766.75,3966,38981
990,13693084/Chicago,Chicago,13693084,2016-08-01,40,40,36.80000068,Logipro,PO-200062,2015-11-19,USD,256,883,1983,2,512,1766.75,3966,27953
991,13693084/Chicago,Chicago,13693084,2016-01-18,40,40,36.80000068,Logipro,PO-200074,2015-03-12,USD,312,883,1983,2,624,1766.75,3966,28065
992,15149291/New-York,New-York,15149291,2015-05-10,40,40,32.00000048,Logipro,PO-200010,2015-05-08,EUR,2,869,1989,2,4,1738.0,3979,37919
993,15149291/New-York,New-York,15149291,2015-10-29,80,80,64.00000096,Logipro,PO-200022,2015-11-09,EUR,11,869,1989,2,22,1738.0,3979,37937
994,15149291/New-York,New-York,15149291,2016-09-02,60,60,48.00000072,Logipro,PO-200072,2015-03-12,EUR,540,869,1989,2,1080,1738.0,3979,38995
995,15149291/New-York,New-York,15149291,2016-07-06,40,40,32.00000048,Logipro,PO-200181,2016-06-04,EUR,32,869,1989,2,64,1738.0,3979,37979
996,15149291/New-York,New-York,15149291,2016-01-08,60,60,48.00000072,Logipro,PO-200215,2016-02-06,EUR,29,869,1989,2,58,1738.0,3979,37973
997,15149291/New-York,New-York,15149291,2001-01-01,40,0,32.00000048,Logipro,PO-200297,2016-10-19,EUR,5770,869,1989,2,11540,1738.0,3979,49455
998,15149291/Chicago,Chicago,15149291,2016-08-01,40,40,32.00000048,Logipro,PO-200062,2015-11-19,EUR,256,869,1989,2,512,1738.0,3979,38427
999,15149291/Chicago,Chicago,15149291,2016-01-18,40,40,32.00000048,Logipro,PO-200074,2015-03-12,EUR,312,869,1989,2,624,1738.0,3979,38539
1000,13751180/New-York,New-York,13751180,2015-05-10,40,40,32.00000048,Logipro,PO-200010,2015-05-08,USD,2,869,1989,2,4,1738.0,3979,37919
1001,13751180/New-York,New-York,13751180,2015-10-29,80,80,64.00000096,Logipro,PO-200022,2015-11-09,USD,11,869,1989,2,22,1738.0,3979,37937
